Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
23,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61MUbvslk2L._AC_UL320_.jpg,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_24?qid=1679218544&s=luggage&sr=1-24,4.2,54633.0,799.0,1790.0
10063,new balance Womens 680 Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81w89FBnBhL._AC_UL320_.jpg,https://www.amazon.in/new-balance-Aluminium-Magnetic-W680AM6/dp/B0817BKGP1/ref=sr_1_10072?qid=1679147547&s=shoes&sr=1-10072,4.6,4951.0,3599.0,7999.0
100,"Lifebuoy Total 10 Germ Protection Liquid Handwash, Fights Bacteria & Viruses, Maintains Hand Hygiene, 5 Ltr",beauty & health,Health & Personal Care,https://m.media-amazon.com/images/I/71xGO+Vg1yL._AC_UL320_.jpg,https://www.amazon.in/Lifebuoy-Protection-Handwash-Bacteria-Maintains/dp/B08ZYZ3D5G/ref=sr_1_941?qid=1679215351&s=hpc&sr=1-941,4.3,1793.0,562.5,750.0
4833,Avantika Fashion Women's Adorable Kanjivaram Soft Silk Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41qGue1eb6L._AC_UL320_.jpg,https://www.amazon.in/Avantika-Fashion-Womens-Kanjivaram-Litchi/dp/B098XJ2Y69/ref=sr_1_4890?qid=1679154305&s=apparel&sr=1-4890,3.8,358.0,555.0,1999.0
1549,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61wde9OL-tL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Assistance-Calculator-Monitoring/dp/B0B3MY2VLD/ref=sr_1_1555?qid=1679133748&s=electronics&sr=1-1555,4.2,24154.0,1999.0,9999.0
192,"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51phrq2UojL._AC_UL320_.jpg,https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DD7N79Q/ref=sr_1_196?qid=1679133661&s=electronics&sr=1-196,3.5,166395.0,799.0,2599.0
533,"ULRIC DE VARENS Night Set for him, 300ml",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81giNEBYaEL._AC_UL320_.jpg,https://www.amazon.in/ULRIC-VARENS-Night-Set-300ml/dp/B078ZWCYKP/ref=sr_1_3942?qid=1679215140&s=luxury-beauty&sr=1-3942,4.4,143.0,1120.0,1400.0
16459,SPERA Women Rayon Straight Kurta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71n62XyO0XL._AC_UL320_.jpg,https://www.amazon.in/Spera-Black-Straight-Womens-Kurta_SPK1044-42/dp/B08BX2T45D/ref=sr_1_16612?qid=1679154735&s=apparel&sr=1-16612,3.5,33.0,,
2490,Plantronics Voyager Focus UC Wireless Bluetooth Over The Ear Headset with Mic (Black),"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71nPqdFEGwS._AC_UL320_.jpg,https://www.amazon.in/Plantronics-Voyager-Bluetooth-Headset-Cancelling/dp/B013F4LJTI/ref=sr_1_2497?qid=1679128840&s=electronics&sr=1-2497,4.4,3646.0,24653.0,28999.0
2980,"Glassiano White Flower Printed Microwave Oven Cover for LG 32 Litre Convection Microwave Oven MC3286BRUM, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/81G4W32QHxL._AC_UL320_.jpg,https://www.amazon.in/Glassiano-LG-32-Litre-MC3286BRUM/dp/B07BQ92645/ref=sr_1_2981?qid=1679135763&s=appliances&sr=1-2981,3.9,1513.0,299.0,799.0
87,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71k7M05go-L._AC_UL320_.jpg,https://www.amazon.in/inches-Horizon-Android-L40M6-EI-Black/dp/B09HQSV46W/ref=sr_1_94?qid=1679128063&s=electronics&sr=1-94,4.2,34286.0,21999.0,29999.0
471,"Borosil - Stainless Steel Teapot Flask, 1 Litre, Black",home & kitchen,Kitchen & Dining,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51h6z965P7L._AC_UL320_.jpg,https://www.amazon.in/Borosil-Stainless-Steel-Teapot-Flask/dp/B07K6VZ3BH/ref=sr_1_4000?qid=1679212645&s=kitchen&sr=1-4000,3.9,2176.0,1140.0,1395.0
3392,"TEQTA 7 in 2 USB C Thunderbolt 3.0 Hub for 13 15 and 16 MacBook Pro 2016-2021 & New MacBook Air 2018-2021, New M1 MacBook...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41Bclt3lC4L._AC_UL320_.jpg,https://www.amazon.in/TEQTA-Thunderbolt-MacBook-2016-2020-2018-2020/dp/B0897XTPXF/ref=sr_1_3395?qid=1679133865&s=electronics&sr=1-3395,4.1,1710.0,2999.0,8999.0
2254,"TP-Link TL-WR820N 300 Mbps Single_Band Speed Wireless WiFi Router, Easy Setup, IPv6 Compatible, Supports Parent Control, G...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51sggSCXAZL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-TL-WR820N-300Mbps-Wireless-Router/dp/B07JQ7157K/ref=sr_1_2260?qid=1679133793&s=electronics&sr=1-2260,4.2,124050.0,899.0,1299.0
2321,Weird Wolf Mosquito Racket Bat with Lithium Battery (CE Certified) | USB Charging | Bright LED | All India Warranty (Purple),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81WRfl0uWWL._AC_UL320_.jpg,https://www.amazon.in/Mosquito-Lithium-Certified-Charging-Warranty/dp/B0BSVL5KJ7/ref=sr_1_2324?qid=1679133798&s=electronics&sr=1-2324,4.2,1442.0,577.0,1299.0
43,"Kobo WTG-05 Leather Gym Gloves, Medium (Black)",sports & fitness,All Exercise & Fitness,https://m.media-amazon.com/images/I/51BipDnNkrL._AC_UL320_.jpg,https://www.amazon.in/Kobo-WTG-05-Leather-Gloves-Medium/dp/B010SGKT60/ref=sr_1_92?qid=1679218204&s=sports&sr=1-92,4.0,12826.0,,360.0
2455,"SanDisk Extreme uSD,160MB/s R, 90MB/s W,C10,UHS,U3,V30,A2, 256GB, for 4K Video on Smartphones, Action Cams & Drones","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/81dtJi7LEBL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Extreme-microSDXC-Smartphones-Action/dp/B082WNC4NK/ref=sr_1_2459?qid=1679130063&s=electronics&sr=1-2459,4.5,21982.0,,
536,"Amazon Basics High-Speed HDMI Cable - 10 Feet (2-Pack) -Latest Standard for Xbox, PlayStation, Television, Personal Comput...","tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/61nzsJF4QqL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-Standard/dp/B014I8T4MO/ref=sr_1_540?qid=1679132584&s=electronics&sr=1-540,4.4,437652.0,659.0,2045.0
8372,Spigen Ultra Hybrid Back Cover Case for iPhone 11 Pro (TPU + Poly Carbonate | Crystal Clear),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ryYO8RfQL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Ultra-Hybrid-Designed-iPhone/dp/B07T3PTHKG/ref=sr_1_8375?qid=1679134166&s=electronics&sr=1-8375,4.4,40708.0,1199.0,1899.0
15,ASTIR COLLEEN Women's Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510zTEarEBL._AC_UL320_.jpg,https://www.amazon.in/ASTIR-COLLEEN-Womens-Girls-Sling/dp/B08KZC1NNH/ref=sr_1_20?qid=1679158589&s=shoes&sr=1-20,4.1,1095.0,297.0,1199.0
1189,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61fBoZgmkCL._AC_UL320_.jpg,https://www.amazon.in/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_1192?qid=1679133723&s=electronics&sr=1-1192,4.3,2948.0,999.0,1999.0
8431,"SanDisk 2TB Extreme Pro Portable SSD 2000MB/s R/W, Upto 2 Meter Drop Protection with IP55 Water and dust Resistance, Metal...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71RptjoDf4L._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Aluminium-Enclosure-Smartphone-Compatiable/dp/B08GV4YYV7/ref=sr_1_8434?qid=1679134171&s=electronics&sr=1-8434,4.4,45569.0,21998.0,80000.0
223,Supples Baby Diaper Pants L Pack of 3 Super Jumbo Box (2.5 kg - 12.0 kg) (186 Count),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71RyuvaD67L._AC_UL320_.jpg,https://www.amazon.in/Diaper-Pants-Super-Jumbo-Piece/dp/B07XZDN6MQ/ref=sr_1_1400?qid=1679219599&s=baby&sr=1-1400,4.0,127863.0,1769.0,3147.0
2962,"SanDisk Extreme SDXC, SDXVF 128GB, V30, U3, C10, UHS-I, 90MB/s R, 60MB/s W, for 4K Video","tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/81edSZTyyDL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-128GB-Extreme-UHS-I-SDSDXV5-128G-GNCIN/dp/B07H48412Q/ref=sr_1_2966?qid=1679132724&s=electronics&sr=1-2966,4.5,215311.0,2200.0,3990.0
1207,"Amazon Basics High-Speed HDMI Cable, 3 Feet (Black, 2-Pack) - Supports Ethernet, 3D, 4K video","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61sas2UAp2L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-2-Pack/dp/B014I8SP4W/ref=sr_1_1211?qid=1679128191&s=electronics&sr=1-1211,4.4,437652.0,519.0,1100.0
2803,ARCTIC MX-4 - Thermal Compound Paste - Carbon Based High Performance - Heatsink Paste - Thermal Compound CPU for All Coole...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61j5yphfhXL._AC_UL320_.jpg,https://www.amazon.in/ARCTIC-MX-4-2019-Compound-Performance/dp/B07L9BDY3T/ref=sr_1_2806?qid=1679133829&s=electronics&sr=1-2806,4.4,85795.0,699.0,1033.0
1048,SanDisk Ultra 64GB UHS-I Class 10 Micro SD Memory Card (SDSQUNC-064G-GN3MN),"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61q4+cvundL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra-UHS-I-Memory-SDSQUNC-064G-GN3MN/dp/B0711B5TR2/ref=sr_1_1055?qid=1679129980&s=electronics&sr=1-1055,4.3,589547.0,750.0,1000.0
228,"Isle of dogs Everyday Silky Coating Dog Shampoo for Yorkies, 500 ml (Jasmine and Vanilla )",pet supplies,Dog supplies,https://m.media-amazon.com/images/I/71QvsDu697L._AC_UL320_.jpg,https://www.amazon.in/Everyday-Isle-Dogs-Coating-Shampoo/dp/B002LAS720/ref=sr_1_2557?qid=1679214814&s=pet-supplies&sr=1-2557,4.6,2957.0,,
96,boAt BassHeads 220 Wired in Ear Earphones with Inline Mic(Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61iSV4o+X-L._AC_UL320_.jpg,https://www.amazon.in/boAt-BassHeads-220-Headphones-Black/dp/B01N0L5N04/ref=sr_1_99?qid=1679133655&s=electronics&sr=1-99,4.1,276491.0,399.0,999.0
97,Amazon Brand - Symbol Women Sweatshirt,sports & fitness,Football,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-kzWS-BHL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Sweatshirt-AW18WNSSW04_Murky-Pink_Large/dp/B07TR6ZMQ4/ref=sr_1_1202?qid=1679217174&s=sports&sr=1-1202,3.9,3336.0,709.0,2199.0
1932,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61wwho3r-DL._AC_UL320_.jpg,https://www.amazon.in/Logitech-M221-Silent-Wireless-Mouse/dp/B01MQ5U383/ref=sr_1_1938?qid=1679133772&s=electronics&sr=1-1938,4.4,35806.0,799.0,1295.0
251,"realme narzo 50A Prime (Flash Black, 4GB RAM+128GB Storage) FHD+ Display | 50MP AI Triple Camera | Charger Included","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81IPrkMDqVL._AC_UL320_.jpg,https://www.amazon.in/realme-Storage-Display-Charger-Included/dp/B0BG1NCC4C/ref=sr_1_254?qid=1679133664&s=electronics&sr=1-254,4.0,8307.0,10499.0,14499.0
5930,Puma Unisex-Adult Smash V2 L Sneakers,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71XzBiotyRL._AC_UL320_.jpg,https://www.amazon.in/Unisex-Smash-Black-Sneakers-10-36521504/dp/B077M8YYMB/ref=sr_1_5939?qid=1679147397&s=shoes&sr=1-5939,4.1,21882.0,,
1480,Wear Your Opinion Men's Slim Fit Polo Collar Neck Half Sleeve Tshirt (Combo Pack of 2),men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/71zQBamuthL._AC_UL320_.jpg,https://www.amazon.in/Wear-Your-Opinion-Basic-T-Shirt/dp/B0861YXW2W/ref=sr_1_1489?qid=1679139927&s=apparel&sr=1-1489,3.8,4070.0,799.0,2999.0
323,Smile N Style Essentials - Pack of 6 Water Softner Filter/Tap Shower Sprinkler head/Direct Ration Kitchen and Bathroom Tap...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71rZfBLqrlL._AC_UL320_.jpg,https://www.amazon.in/Smile-Style-Essentials-Sprinkler-Bathroom/dp/B082WHMVH9/ref=sr_1_3852?qid=1679214174&s=kitchen&sr=1-3852,3.6,838.0,175.0,788.0
84,"Fitness Mantra® EVA Yoga Mat for Gym Workout and Yoga Exercise with 6mm Thickness, Anti-Slip Yoga Mat for Men & Women Fitn...",sports & fitness,All Exercise & Fitness,https://m.media-amazon.com/images/I/61-w1cccjwL._AC_UL320_.jpg,https://www.amazon.in/Fitness-Mantra%C2%AE-Exercise-Thickness-Anti-Slip/dp/B08HQCX3DP/ref=sr_1_229?qid=1679218208&s=sports&sr=1-229,4.0,21710.0,385.0,1499.0
593,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmiss...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61fnMoYvdSL._AC_UL320_.jpg,https://www.amazon.in/Deuce-300-Resistant-Transmission-Mercurial/dp/B08HDH26JX/ref=sr_1_596?qid=1679133686&s=electronics&sr=1-596,4.2,96230.0,269.0,699.0
590,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds wi...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/5140ddR1D8L._AC_UL320_.jpg,https://www.amazon.in/JBL-Playtime-Bluetooth-Earphones-Assistant/dp/B08FB35HB9/ref=sr_1_597?qid=1679128710&s=electronics&sr=1-597,3.7,84438.0,1499.0,2999.0
748,AmazonBasics Circular Polarizer Filter- 67 mm,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61KVu9jsB5L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Circular-Polarizer-Filter-67/dp/B00XNMY8BY/ref=sr_1_752?qid=1679132597&s=electronics&sr=1-752,4.0,19610.0,699.0,1199.0
874,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW E...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71wtYi+0t0L._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08GTYFC37/ref=sr_1_876?qid=1679133703&s=electronics&sr=1-876,4.4,45569.0,9959.0,32000.0
243,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz, Audio Return - Latest Version (10 Feet / 3 Meters)","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81pyQdiNt7S._AC_UL320_.jpg,https://www.amazon.in/BlueRigger-High-Speed-Cable-Ethernet/dp/B00GG57JO8/ref=sr_1_247?qid=1679129934&s=electronics&sr=1-247,4.4,44647.0,399.0,18899.0
22,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | U...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71293gyogZL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Charcoal-Storage-Battery-Booster/dp/B09XB8GFBQ/ref=sr_1_28?qid=1679133649&s=electronics&sr=1-28,4.0,15480.0,8599.0,11999.0
0,Skybags Brat Black 46 Cms Casual Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/810s53kR8tL._AC_UL320_.jpg,https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_1?qid=1679220849&s=luggage&sr=1-1,4.1,3753.0,659.0,2100.0
6004,"Infinity (JBL) Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81icy6ZklzL._AC_UL320_.jpg,https://www.amazon.in/Infinity-Fuze-100-Waterproof-Portable/dp/B07W6VVN6R/ref=sr_1_6006?qid=1679134027&s=electronics&sr=1-6006,4.1,25576.0,1499.0,2999.0
220,"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, AS...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/61MwDtEtrXL._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-245-Bluetooth-Neckband/dp/B0BBVQYCGT/ref=sr_1_224?qid=1679128681&s=electronics&sr=1-224,3.9,89166.0,1299.0,2990.0
48,"Philips Hair Dryer HP8120/00-1200Watts, ThermoProtect, Cool Shot for Quick Drying with Care, Pink",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51pxIjmlLAL._AC_UL320_.jpg,https://www.amazon.in/Philips-HP8120-00-Hair-Dryer/dp/B00TO7JUFG/ref=sr_1_193?qid=1679214448&s=kitchen&sr=1-193,4.3,17028.0,1007.0,1345.0
1622,"ZeniQ 8K Certified HDMI 2.1, 2 Meters, eARC Priority, 48Gbps 4K@120hz, 8K@60Hz, HDCP 2.2, 2.3, Dolby Vision 4:4:4 HDR, Com...","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/61QpzKOMntL._AC_UL320_.jpg,https://www.amazon.in/Certified-Meters-Priority-48Gbps-Vision/dp/B09NRL3XCM/ref=sr_1_1629?qid=1679130015&s=electronics&sr=1-1629,4.4,405.0,2199.0,3999.0
